IdCompra,Fecha,IdProducto,Cantidad,Precio,IdProveedor,MinPrecio,MaxPrecio,MinCantidad,MaxCantidad,Calidad_Precio,Calidad_Cantidad,Compra,Fecha_Año,Fecha_Mes,Fecha_Periodo
1008,2015-07-31,43013,5,217.07,10,196.03499999999997,288.045,0.0,16.5,Sin errores,Sin errores,1085.35,2015,7,201507
1009,2015-07-31,43014,16,373.95,3,260.84375,409.8162500000001,0.0,26.5,Sin errores,Sin errores,5983.2,2015,7,201507
1010,2015-07-31,43015,19,308.05,10,282.5225000000001,406.07749999999993,0.0,18.0,Sin errores,Outlier,5852.95,2015,7,201507
1011,2015-07-31,43016,19,322.04,13,260.38875,373.78125000000006,0.0,16.0,Sin errores,Outlier,6118.76,2015,7,201507
1012,2015-07-31,43017,5,260.28,13,188.13375000000002,298.94625,0.0,17.75,Sin errores,Sin errores,1301.3999999999999,2015,7,201507
1013,2015-07-31,43018,5,266.95,9,238.53875000000005,368.16125,0.0,19.375,Sin errores,Sin errores,1334.75,2015,7,201507
1014,2015-07-31,43019,5,264.2,13,240.80250000000007,344.40749999999997,0.0,18.5,Sin errores,Sin errores,1321.0,2015,7,201507
1015,2015-07-31,43020,4,383.59,13,307.53,467.19000000000005,0.0,22.5,Sin errores,Sin errores,1534.36,2015,7,201507
1016,2015-07-31,43021,1,318.08,11,241.92500000000007,366.485,0.0,16.0,Sin errores,Sin errores,318.08,2015,7,201507
1017,2015-07-31,43022,4,282.03,13,234.85500000000005,376.905,0.0,18.25,Sin errores,Sin errores,1128.12,2015,7,201507
1018,2015-07-31,43023,8,464.21,10,392.34999999999997,538.99,0.0,18.25,Sin errores,Sin errores,3713.68,2015,7,201507
1019,2015-07-31,43024,2,361.0,4,310.34,425.36000000000007,0.0,21.0,Sin errores,Sin errores,722.0,2015,7,201507
1020,2015-07-31,43026,10,401.47,7,281.6812499999999,453.85875000000004,0.0,24.25,Sin errores,Sin errores,4014.7000000000003,2015,7,201507
1021,2015-07-31,43027,21,282.57,10,245.765,428.015,0.0,14.25,Sin errores,Outlier,5933.97,2015,7,201507
1022,2015-07-31,42755,5,845.53,1,545.1775,939.8125,0.0,20.0,Sin errores,Sin errores,4227.65,2015,7,201507
1023,2015-07-31,42757,9,1287.44,2,996.4799999999998,1483.68,0.0,23.875,Sin errores,Sin errores,11586.960000000001,2015,7,201507
1024,2015-07-31,42758,8,1396.88,1,969.6899999999994,1552.9200000000003,0.0,16.5,Sin errores,Sin errores,11175.04,2015,7,201507
1025,2015-07-31,42759,5,1347.77,2,983.8700000000001,1524.2899999999997,0.0,20.0,Sin errores,Sin errores,6738.85,2015,7,201507
1026,2015-07-31,42763,10,1594.39,12,1178.8374999999996,1732.5625000000005,0.0,25.75,Sin errores,Sin errores,15943.900000000001,2015,7,201507
1027,2015-07-31,42765,9,1164.13,9,1096.495,1592.245,0.0,15.0,Sin errores,Sin errores,10477.170000000002,2015,7,201507
1028,2015-07-31,42766,13,,11,3993.15,5810.25,0.0,17.5,Valor Nulo,Sin errores,,2015,7,201507
1029,2015-07-31,42768,7,1238.61,11,1063.7925,1607.7075,0.0,18.0,Sin errores,Sin errores,8670.269999999999,2015,7,201507
1030,2015-07-31,42769,6,2377.87,7,1723.6387500000003,2675.74125,0.5,15.5,Sin errores,Sin errores,14267.22,2015,7,201507
1031,2015-07-31,42773,5,5309.14,3,4737.5075,7442.7425,0.0,21.25,Sin errores,Sin errores,26545.7,2015,7,201507
1032,2015-07-31,42774,9,,3,3906.1100000000015,5019.7699999999995,0.125,15.875,Valor Nulo,Sin errores,,2015,7,201507
1033,2015-07-31,42777,11,158757.0,6,1647.395,2018.8850000000002,0.0,19.25,Outlier,Sin errores,1746327.0,2015,7,201507
1034,2015-07-31,42778,10,1886.66,5,1544.6987500000005,2401.4612499999994,0.0,18.375,Sin errores,Sin errores,18866.600000000002,2015,7,201507
1035,2015-07-31,42783,3,1955.89,3,1395.03125,2112.00875,0.75,11.25,Sin errores,Sin errores,5867.67,2015,7,201507
1036,2015-07-31,42784,17,1157.0,5,953.9887500000002,1494.85125,0.0,16.0,Sin errores,Outlier,19669.0,2015,7,201507
1037,2015-07-31,42787,8,1084.98,3,679.5150000000001,1198.575,0.0,18.5,Sin errores,Sin errores,8679.84,2015,7,201507
1038,2015-07-31,42788,9,278.15,4,231.30499999999998,359.31500000000005,2.0,14.0,Sin errores,Sin errores,2503.35,2015,7,201507
1039,2015-07-31,42789,1,151.57,1,119.32499999999996,187.51500000000001,0.0,18.0,Sin errores,Sin errores,151.57,2015,7,201507
1040,2015-07-31,42791,1,159.63,9,137.23,220.45000000000002,0.0,14.5,Sin errores,Sin errores,159.63,2015,7,201507
1041,2015-07-31,42795,7,365.12,13,312.14,438.91999999999996,0.0,19.0,Sin errores,Sin errores,2555.84,2015,7,201507
1042,2015-07-31,42797,6,3337.06,4,2648.6087500000003,4123.82125,0.0,22.5,Sin errores,Sin errores,20022.36,2015,7,201507
1043,2015-07-31,42799,15,1146.2,14,843.6300000000001,1344.9299999999998,0.0,15.0,Sin errores,Sin errores,17193.0,2015,7,201507
1044,2015-07-31,42927,18,63.85,7,52.355000000000004,72.96499999999999,0.0,20.125,Sin errores,Sin errores,1149.3,2015,7,201507
1045,2015-07-31,42931,11,,1,163.54500000000002,284.115,0.0,18.75,Valor Nulo,Sin errores,,2015,7,201507
1046,2015-07-31,42852,2,116.88,2,93.135,129.22500000000002,0.0,12.75,Sin errores,Sin errores,233.76,2015,7,201507
1047,2015-07-31,42854,2,,13,646.2149999999999,988.4850000000001,0.0,18.625,Valor Nulo,Sin errores,,2015,7,201507
1048,2015-07-31,42900,4,161.83,4,145.36875,213.25125,0.0,21.0,Sin errores,Sin errores,647.32,2015,7,201507
1049,2015-07-31,42928,4,74.62,2,67.61000000000001,103.03999999999996,0.0,16.0,Sin errores,Sin errores,298.48,2015,7,201507
1050,2015-07-31,42973,13,86.31,7,70.58500000000001,106.13499999999999,0.0,17.5,Sin errores,Sin errores,1122.03,2015,7,201507
1051,2015-07-31,42976,1,162.6,5,129.125,192.815,0.0,24.0,Sin errores,Sin errores,162.6,2015,7,201507
1052,2015-07-31,42980,10,77.2,3,64.8775,93.60249999999999,0.0,16.375,Sin errores,Sin errores,772.0,2015,7,201507
1053,2015-07-31,42981,4,33.77,9,27.477499999999996,44.922500000000014,0.0,16.5,Sin errores,Sin errores,135.08,2015,7,201507
1054,2015-08-28,42832,30,546.55,5,423.275,697.745,0.0,20.125,Sin errores,Outlier,16396.5,2015,8,201508
1055,2015-08-28,42833,2,543.94,9,474.70625000000007,730.1637499999998,0.0,18.5,Sin errores,Sin errores,1087.88,2015,8,201508
1056,2015-08-28,42834,18,578.43,7,463.36250000000007,690.3575,0.0,18.5,Sin errores,Sin errores,10411.74,2015,8,201508
1057,2015-08-28,42837,5,336.33,9,224.71999999999997,375.08,0.0,16.5,Sin errores,Sin errores,1681.6499999999999,2015,8,201508
1058,2015-08-28,42838,5,586.46,10,544.0637499999999,774.6062500000002,0.0,23.0,Sin errores,Sin errores,2932.3,2015,8,201508
1059,2015-08-28,42840,13,275.48,2,175.88750000000005,303.01249999999993,0.0,20.0,Sin errores,Sin errores,3581.2400000000002,2015,8,201508
1060,2015-08-28,42841,7,25750.0,8,198.71500000000003,297.68499999999995,0.0,15.0,Outlier,Sin errores,180250.0,2015,8,201508
1061,2015-08-28,42842,16,230.5,14,198.64750000000004,316.9525,0.0,17.5,Sin errores,Sin errores,3688.0,2015,8,201508
1062,2015-08-28,42843,2,487.94,8,412.9825000000001,564.7674999999999,0.0,20.375,Sin errores,Sin errores,975.88,2015,8,201508
1063,2015-08-28,42844,4,1155.34,2,972.2962499999995,1492.2337500000003,0.0,14.5,Sin errores,Sin errores,4621.36,2015,8,201508
1064,2015-08-28,42846,25,2273.58,6,1577.8962499999998,2456.5737500000005,0.0,21.875,Sin errores,Outlier,56839.5,2015,8,201508
1065,2015-08-28,42858,5,336.16,5,265.7249999999999,441.67500000000007,0.0,21.5,Sin errores,Sin errores,1680.8000000000002,2015,8,201508
1066,2015-08-28,42860,11,403.54,11,338.86125000000004,467.9587499999999,0.0,16.75,Sin errores,Sin errores,4438.9400000000005,2015,8,201508
1067,2015-08-28,42983,10,220.76,7,190.265,312.755,0.0,16.0,Sin errores,Sin errores,2207.6,2015,8,201508
1068,2015-08-28,42911,5,1304.17,3,942.745,1556.8450000000003,0.0,20.5,Sin errores,Sin errores,6520.85,2015,8,201508
1069,2015-08-28,42912,17,1127.3,2,959.2712499999998,1427.7887500000002,0.0,19.25,Sin errores,Sin errores,19164.1,2015,8,201508
1070,2015-08-28,42913,8,871.07,12,783.6737499999999,1137.06625,0.0,19.625,Sin errores,Sin errores,6968.56,2015,8,201508
1071,2015-08-28,42914,1,1117.4,7,835.7887500000002,1214.2312499999998,0.0,24.0,Sin errores,Sin errores,1117.4,2015,8,201508
1072,2015-08-28,42916,12,954.22,10,768.28875,1120.57125,0.0,15.625,Sin errores,Sin errores,11450.64,2015,8,201508
1073,2015-08-28,42917,7,85723.5,5,78312.99999999999,110810.8,0.0,16.625,Sin errores,Sin errores,600064.5,2015,8,201508
1074,2015-08-28,42918,6,590.46,4,485.10625000000005,643.60375,0.0,14.25,Sin errores,Sin errores,3542.76,2015,8,201508
1075,2015-08-28,42920,11,585.17,4,435.7749999999999,663.2650000000001,0.0,17.5,Sin errores,Sin errores,6436.87,2015,8,201508
1076,2015-08-28,42921,11,549.6,14,439.0825,595.4575,0.0,17.5,Sin errores,Sin errores,6045.6,2015,8,201508
1077,2015-08-28,42922,9,543.43,9,410.9224999999999,621.4175,0.5,15.5,Sin errores,Sin errores,4890.87,2015,8,201508
1078,2015-08-28,42934,8,1148.31,2,903.6087500000002,1564.4412499999999,0.0,21.625,Sin errores,Sin errores,9186.48,2015,8,201508
1079,2015-08-28,42935,21,1838.11,14,1338.2200000000003,2173.6,0.0,18.875,Sin errores,Outlier,38600.31,2015,8,201508
1080,2015-08-28,42936,9,2636.47,6,1807.9762500000002,3093.0037499999994,0.0,19.875,Sin errores,Sin errores,23728.23,2015,8,201508
1081,2015-08-28,42937,17,1531.0,10,1251.5150000000003,2143.865,0.125,15.875,Sin errores,Outlier,26027.0,2015,8,201508
1082,2015-08-28,42938,7,2067.16,6,1543.8624999999997,2297.2375,0.0,18.0,Sin errores,Sin errores,14470.119999999999,2015,8,201508
1083,2015-08-28,42940,3,1539.44,11,1228.29,1765.83,0.0,20.0,Sin errores,Sin errores,4618.32,2015,8,201508
1084,2015-08-28,42942,5,2006.01,10,1646.94,2201.52,0.0,15.0,Sin errores,Sin errores,10030.05,2015,8,201508
1085,2015-08-28,42943,22,1648.33,11,1268.8999999999996,1716.4400000000005,0.0,18.5,Sin errores,Outlier,36263.259999999995,2015,8,201508
1086,2015-08-28,42944,6,2618.14,1,2070.0874999999996,3075.7925000000005,0.0,19.25,Sin errores,Sin errores,15708.84,2015,8,201508
1087,2015-08-28,42948,11,1954.55,14,1531.2237499999999,2468.74625,0.0,17.375,Sin errores,Sin errores,21500.05,2015,8,201508
1088,2015-08-28,42949,11,1505.16,10,1173.89,1787.3300000000002,0.0,15.0,Sin errores,Sin errores,16556.760000000002,2015,8,201508
1089,2015-08-28,42950,3,1603.37,10,1508.9374999999995,2290.0625000000005,0.0,14.5,Sin errores,Sin errores,4810.11,2015,8,201508
1090,2015-08-28,42951,8,2157.82,10,1631.9224999999994,2571.6575000000003,0.0,12.75,Sin errores,Sin errores,17262.56,2015,8,201508
1091,2015-08-28,42952,3,2775.1,10,1950.1287499999999,3585.9612500000003,0.0,18.125,Sin errores,Sin errores,8325.3,2015,8,201508
1092,2015-08-28,42953,8,2400.04,14,2173.4037499999995,2935.99625,0.0,19.0,Sin errores,Sin errores,19200.32,2015,8,201508
1093,2015-08-28,42955,10,1429.04,2,1409.65,1940.65,0.0,17.5,Sin errores,Sin errores,14290.4,2015,8,201508
1094,2015-08-28,42956,4,1294.05,1,1151.0,1736.0,0.0,17.5,Sin errores,Sin errores,5176.2,2015,8,201508
1095,2015-08-28,42957,9,2103.7,9,1509.4574999999995,2361.1425000000004,0.0,18.5,Sin errores,Sin errores,18933.3,2015,8,201508
1096,2015-08-28,42958,3,2443.2,7,2024.5400000000006,3243.5599999999995,0.0,21.0,Sin errores,Sin errores,7329.599999999999,2015,8,201508
1097,2015-08-28,42960,5,3200.38,2,2338.1125,3624.5874999999996,0.0,17.125,Sin errores,Sin errores,16001.900000000001,2015,8,201508
1098,2015-08-28,42962,15,1653.33,2,1308.9537500000001,1860.13625,0.0,19.0,Sin errores,Sin errores,24799.949999999997,2015,8,201508
1099,2015-08-28,42965,5,1535.34,12,1252.1412499999997,1958.5587500000001,0.0,20.5,Sin errores,Sin errores,7676.7,2015,8,201508
1100,2015-08-28,42966,11,2487.34,7,1935.195,2938.005,0.0,18.5,Sin errores,Sin errores,27360.74,2015,8,201508
1101,2015-08-28,42967,5,2338.67,4,1730.6912499999994,2964.6887500000007,0.0,16.875,Sin errores,Sin errores,11693.35,2015,8,201508
1102,2015-08-28,42968,7,2529.34,10,1969.2775000000001,2887.6224999999995,0.0,18.125,Sin errores,Sin errores,17705.38,2015,8,201508
1103,2015-08-28,42969,5,2962.02,3,1972.4550000000004,3283.6649999999995,0.0,17.5,Sin errores,Sin errores,14810.1,2015,8,201508
1104,2015-08-28,42970,27,2104.44,13,1645.1274999999994,2450.4925000000003,0.0,16.625,Sin errores,Outlier,56819.880000000005,2015,8,201508
1105,2015-08-28,42971,23,1844.19,14,1549.0924999999997,2320.0475,0.0,20.625,Sin errores,Outlier,42416.37,2015,8,201508
1106,2015-08-28,43028,18,642.7,7,568.7624999999999,770.8575,0.0,15.875,Sin errores,Outlier,11568.6,2015,8,201508
1107,2015-08-28,43029,2,824.86,11,652.2812499999998,917.3387500000001,0.0,29.5,Sin errores,Sin errores,1649.72,2015,8,201508
1108,2015-08-28,43030,14,819.24,11,659.35,983.41,0.0,19.125,Sin errores,Sin errores,11469.36,2015,8,201508
1109,2015-08-28,43031,5,738.93,10,665.9012499999999,1018.8887500000001,0.0,22.25,Sin errores,Sin errores,3694.6499999999996,2015,8,201508
1110,2015-08-28,43033,6,720.07,8,600.6937499999999,973.4662500000002,0.0,16.0,Sin errores,Sin errores,4320.42,2015,8,201508
1111,2015-08-28,43035,22,,2,680.9100000000001,917.3699999999999,0.0,18.0,Valor Nulo,Outlier,,2015,8,201508
1112,2015-08-28,43036,12,509.04,12,424.4225,622.2275000000001,0.0,16.5,Sin errores,Sin errores,6108.4800000000005,2015,8,201508
1113,2015-08-28,43037,1,867.68,12,653.03875,959.7512499999999,0.0,20.5,Sin errores,Sin errores,867.68,2015,8,201508
1114,2015-08-28,43038,8,903.6,6,644.2200000000001,982.68,0.0,19.25,Sin errores,Sin errores,7228.8,2015,8,201508
1115,2015-08-28,43040,11,569.31,9,364.42999999999995,682.37,0.0,17.5,Sin errores,Sin errores,6262.41,2015,8,201508
1116,2015-08-28,43041,14,612.89,6,378.72375000000005,690.11625,0.0,22.0,Sin errores,Sin errores,8580.46,2015,8,201508
1117,2015-08-28,43042,11,712.6,1,640.8612499999998,930.9087500000002,0.0,17.875,Sin errores,Sin errores,7838.6,2015,8,201508
1118,2015-08-28,43043,8,709.19,6,607.375,954.565,0.0,24.375,Sin errores,Sin errores,5673.52,2015,8,201508
1119,2015-08-28,42818,9,1503.57,4,1071.85,1733.29,0.0,20.5,Sin errores,Sin errores,13532.13,2015,8,201508
1120,2015-08-28,42820,2,479.23,8,364.115,550.895,0.0,15.25,Sin errores,Sin errores,958.46,2015,8,201508
1121,2015-08-28,42822,9,533.69,14,460.6700000000002,672.5899999999998,0.0,14.5,Sin errores,Sin errores,4803.210000000001,2015,8,201508
1122,2015-08-28,42825,5,357.05,1,313.335,445.6050000000001,0.5,12.5,Sin errores,Sin errores,1785.25,2015,8,201508
1123,2015-08-28,42827,2,360.21,14,283.3924999999999,429.86750000000006,2.0,14.0,Sin errores,Sin errores,720.42,2015,8,201508
1124,2015-08-28,42829,5,585.02,11,472.72499999999997,784.395,0.0,12.5,Sin errores,Sin errores,2925.1,2015,8,201508
1125,2015-08-28,42830,9,323.86,9,261.04,415.59999999999997,0.0,21.0,Sin errores,Sin errores,2914.7400000000002,2015,8,201508
1126,2015-08-28,42831,11,234.24,12,183.495,319.84499999999997,0.0,16.875,Sin errores,Sin errores,2576.6400000000003,2015,8,201508
1127,2015-08-28,42848,41,1151.95,9,877.5099999999999,1292.17,0.0,20.0,Sin errores,Outlier,47229.950000000004,2015,8,201508
1128,2015-08-28,42849,3,1111.45,11,817.5525000000002,1299.9074999999998,0.0,16.5,Sin errores,Sin errores,3334.3500000000004,2015,8,201508
1129,2015-08-28,42810,8,868.4,7,728.5024999999998,1086.1775,0.0,17.625,Sin errores,Sin errores,6947.2,2015,8,201508
1130,2015-08-28,42811,7,1777.51,12,1528.6837499999997,2016.4762500000002,0.0,14.25,Sin errores,Sin errores,12442.57,2015,8,201508
1131,2015-08-28,42812,18,252.86,7,208.46624999999997,318.30375000000004,0.0,19.25,Sin errores,Sin errores,4551.4800000000005,2015,8,201508
1132,2015-08-28,42814,17,281.5,5,210.03499999999997,315.005,0.0,20.375,Sin errores,Sin errores,4785.5,2015,8,201508
1133,2015-08-28,42815,5,459.67,10,325.2025,520.2175,0.0,18.25,Sin errores,Sin errores,2298.35,2015,8,201508
1134,2015-08-28,42737,10,1307.6,10,889.385,1453.8350000000003,0.0,18.75,Sin errores,Sin errores,13076.0,2015,8,201508
1135,2015-08-28,42864,14,157.33,13,115.34500000000001,172.255,0.0,17.5,Sin errores,Sin errores,2202.6200000000003,2015,8,201508
1136,2015-08-28,42866,11,150.52,2,113.63999999999999,167.58000000000004,0.0,17.5,Sin errores,Sin errores,1655.72,2015,8,201508
1137,2015-08-28,42867,4,151.61,6,109.28124999999996,182.99875000000003,0.0,16.5,Sin errores,Sin errores,606.44,2015,8,201508
1138,2015-08-28,42868,6,145.0,4,109.03249999999996,168.8675,0.0,16.0,Sin errores,Sin errores,870.0,2015,8,201508
1139,2015-08-28,42871,12,404.11,13,306.495,496.78499999999997,0.0,19.0,Sin errores,Sin errores,4849.32,2015,8,201508
1140,2015-08-28,42873,12,367.29,13,307.2925,471.4675,0.0,21.0,Sin errores,Sin errores,4407.4800000000005,2015,8,201508
1141,2015-08-28,42874,18,440.1,11,295.15625,487.19375,0.0,19.5,Sin errores,Sin errores,7921.8,2015,8,201508
1142,2015-08-28,42876,6,426.88,14,341.7487500000001,490.33124999999984,0.0,16.0,Sin errores,Sin errores,2561.2799999999997,2015,8,201508
1143,2015-08-28,42877,8,427.47,6,320.1075000000001,456.4124999999999,0.0,20.0,Sin errores,Sin errores,3419.76,2015,8,201508
1144,2015-08-28,42879,1,383.92,8,322.24125000000004,484.36875,0.0,19.25,Sin errores,Sin errores,383.92,2015,8,201508
1145,2015-08-28,42880,11,355.59,3,303.98249999999996,474.27750000000003,0.5,15.5,Sin errores,Sin errores,3911.49,2015,8,201508
1146,2015-08-28,42882,9,342.67,10,270.85,439.03,0.0,19.625,Sin errores,Sin errores,3084.03,2015,8,201508
1147,2015-08-28,42884,16,350.1,4,284.65000000000003,399.07,0.0,17.75,Sin errores,Sin errores,5601.6,2015,8,201508
1148,2015-08-28,42888,9,329.89,11,267.05499999999995,408.745,0.0,17.5,Sin errores,Sin errores,2969.0099999999998,2015,8,201508
1149,2015-08-28,42889,9,315.42,10,288.00999999999993,432.61000000000007,0.0,16.625,Sin errores,Sin errores,2838.78,2015,8,201508
1150,2015-08-28,42891,20,366.62,11,290.21874999999994,429.08125,0.0,17.875,Sin errores,Outlier,7332.4,2015,8,201508
1151,2015-08-28,42894,14,316.37,7,283.61375,435.7962500000001,0.0,11.875,Sin errores,Outlier,4429.18,2015,8,201508
1152,2015-08-28,42895,13,372.64,7,323.2825,406.0674999999999,0.0,20.5,Sin errores,Sin errores,4844.32,2015,8,201508
1153,2015-08-28,42897,9,36002.0,6,303.245,437.855,0.0,14.0,Outlier,Sin errores,324018.0,2015,8,201508
1154,2015-08-28,42985,3,1148.96,7,830.1274999999996,1282.9025000000001,0.0,14.875,Sin errores,Sin errores,3446.88,2015,8,201508
1155,2015-08-28,42986,8,231.85,11,188.01999999999998,298.18000000000006,0.0,18.5,Sin errores,Sin errores,1854.8,2015,8,201508
1156,2015-08-28,42992,3,392.6,6,322.90999999999997,493.43000000000006,0.0,17.5,Sin errores,Sin errores,1177.8000000000002,2015,8,201508
1157,2015-08-28,42995,10,225.2,7,211.79000000000002,300.16999999999996,0.0,15.0,Sin errores,Sin errores,2252.0,2015,8,201508
1158,2015-08-28,42996,6,361.9,12,295.4075,430.0925,0.0,15.25,Sin errores,Sin errores,2171.3999999999996,2015,8,201508
1159,2015-08-28,42999,22,430.4,13,333.24875,446.9412500000001,0.0,21.5,Sin errores,Outlier,9468.8,2015,8,201508
1160,2015-08-28,43000,7,,8,222.96250000000003,314.2675,0.0,16.0,Valor Nulo,Sin errores,,2015,8,201508
1161,2015-08-28,43002,13,278.79,14,227.535,338.68500000000006,0.0,16.5,Sin errores,Sin errores,3624.2700000000004,2015,8,201508
1162,2015-08-28,43004,8,225.59,11,208.20749999999998,297.2325,0.0,16.5,Sin errores,Sin errores,1804.72,2015,8,201508
1163,2015-08-28,43008,7,233.94,2,242.44999999999996,328.43000000000006,0.0,18.0,Outlier,Sin errores,1637.58,2015,8,201508
1164,2015-08-28,43009,12,440.64,4,315.81,498.81,0.0,18.625,Sin errores,Sin errores,5287.68,2015,8,201508
1165,2015-08-28,43011,17,300.27,12,213.89750000000004,314.86249999999995,0.0,20.75,Sin errores,Sin errores,5104.59,2015,8,201508
1166,2015-08-28,43013,22,261.43,3,196.03499999999997,288.045,0.0,16.5,Sin errores,Outlier,5751.46,2015,8,201508
1167,2015-08-28,43015,9,353.28,11,282.5225000000001,406.07749999999993,0.0,18.0,Sin errores,Sin errores,3179.5199999999995,2015,8,201508
1168,2015-08-28,43016,9,351.94,13,260.38875,373.78125000000006,0.0,16.0,Sin errores,Sin errores,3167.46,2015,8,201508
1169,2015-08-28,43019,14,275.62,5,240.80250000000007,344.40749999999997,0.0,18.5,Sin errores,Sin errores,3858.6800000000003,2015,8,201508
1170,2015-08-28,43020,16,370.56,3,307.53,467.19000000000005,0.0,22.5,Sin errores,Sin errores,5928.96,2015,8,201508
1171,2015-08-28,43022,4,308.2,3,234.85500000000005,376.905,0.0,18.25,Sin errores,Sin errores,1232.8,2015,8,201508
1172,2015-08-28,43027,2,287.76,7,245.765,428.015,0.0,14.25,Sin errores,Sin errores,575.52,2015,8,201508
1173,2015-08-28,42759,3,1112.03,2,983.8700000000001,1524.2899999999997,0.0,20.0,Sin errores,Sin errores,3336.09,2015,8,201508
1174,2015-08-28,42760,6,1238.98,5,834.8212500000002,1415.05875,0.0,16.0,Sin errores,Sin errores,7433.88,2015,8,201508
1175,2015-08-28,42761,9,919.1,8,783.75,1154.52,0.0,16.875,Sin errores,Sin errores,8271.9,2015,8,201508
1176,2015-08-28,42762,6,1426.73,3,1172.565,1789.755,0.0,20.25,Sin errores,Sin errores,8560.380000000001,2015,8,201508
1177,2015-08-28,42763,11,1421.08,6,1178.8374999999996,1732.5625000000005,0.0,25.75,Sin errores,Sin errores,15631.88,2015,8,201508
1178,2015-08-28,42769,4,2357.1,5,1723.6387500000003,2675.74125,0.5,15.5,Sin errores,Sin errores,9428.4,2015,8,201508
